case_id;activity;timestamp;Office;resource;Salary;Contract Type;Department;Seniority
ID_2056;Performance Improvement Plan Initiated;04/10/2022 3:23;London;DevOps Engineer;115747;Full-Time;Engineering;Mid-level
ID_2056;Follow-up Evaluation;19/11/2022 9:33;London;DevOps Engineer;115747;Full-Time;Engineering;Mid-level
ID_2056;Annual Performance Review;08/12/2022 13:54;London;DevOps Engineer;115747;Full-Time;Engineering;Mid-level
ID_2056;Offboarding/Retirement;21/12/2022 12:50;London;DevOps Engineer;115747;Full-Time;Engineering;Mid-level
ID_2057;Job Posting;15/01/2021 2:18;Dubai;QA Engineer;79761;Full-Time;Quality Assurance;Junior
ID_2057;Application Submission;22/01/2021 7:40;Dubai;QA Engineer;79761;Full-Time;Quality Assurance;Junior
ID_2057;Candidate Screening;22/01/2021 19:43;Dubai;QA Engineer;79761;Full-Time;Quality Assurance;Junior
ID_2057;Interview Process;29/01/2021 6:42;Dubai;QA Engineer;79761;Full-Time;Quality Assurance;Junior
ID_2057;Job Offer Extended;10/02/2021 16:57;Dubai;QA Engineer;79761;Full-Time;Quality Assurance;Junior
ID_2057;Job Offer Accepted;14/02/2021 13:18;Dubai;QA Engineer;79761;Full-Time;Quality Assurance;Junior
ID_2057;Onboarding Initiated;17/02/2021 20:05;Dubai;QA Engineer;79761;Full-Time;Quality Assurance;Junior
ID_2057;Completion of Onboarding;21/02/2021 22:37;Dubai;QA Engineer;79761;Full-Time;Quality Assurance;Junior
ID_2057;Performance Evaluation;16/12/2021 11:10;Dubai;QA Engineer;79761;Full-Time;Quality Assurance;Junior
ID_2057;Learning and Development Program;29/12/2021 8:15;Dubai;QA Engineer;79761;Full-Time;Quality Assurance;Junior
ID_2057;Non-compliance with Training Attendance;08/02/2022 18:32;Dubai;QA Engineer;79761;Full-Time;Quality Assurance;Junior
ID_2057;Follow-up Training Program;09/02/2022 18:32;Dubai;QA Engineer;79761;Full-Time;Quality Assurance;Junior
ID_2057;Annual Performance Review;10/02/2022 18:32;Dubai;QA Engineer;79761;Full-Time;Quality Assurance;Junior
ID_2057;Offboarding/Retirement;19/02/2022 4:44;Dubai;QA Engineer;79761;Full-Time;Quality Assurance;Junior
ID_2058;Job Posting;20/09/2021 18:59;London;Software Engineer;89022;Full-Time;Engineering;Junior
ID_2058;Application Submission;24/09/2021 3:05;London;Software Engineer;89022;Full-Time;Engineering;Junior
ID_2058;Candidate Screening;25/09/2021 23:45;London;Software Engineer;89022;Full-Time;Engineering;Junior
ID_2058;Interview Process;01/10/2021 13:13;London;Software Engineer;89022;Full-Time;Engineering;Junior
ID_2058;Job Offer Extended;28/10/2021 15:29;London;Software Engineer;89022;Full-Time;Engineering;Junior
ID_2058;Job Offer Accepted;03/11/2021 16:56;London;Software Engineer;89022;Full-Time;Engineering;Junior
ID_2058;Onboarding Initiated;11/11/2021 15:33;London;Software Engineer;89022;Full-Time;Engineering;Junior
ID_2058;Completion of Onboarding;16/11/2021 1:38;London;Software Engineer;89022;Full-Time;Engineering;Junior
ID_2058;Early Termination;28/01/2023 20:00;London;Software Engineer;89022;Full-Time;Engineering;Junior
ID_2058;Exit Interview;03/02/2023 1:39;London;Software Engineer;89022;Full-Time;Engineering;Junior
ID_2058;Final Settlement;05/02/2023 20:22;London;Software Engineer;89022;Full-Time;Engineering;Junior
ID_2058;Offboarding/Retirement;21/02/2023 0:31;London;Software Engineer;89022;Full-Time;Engineering;Junior
ID_2059;Job Posting;16/01/2021 8:52;New York;Product Manager;91746;Full-Time;Product Management;Junior
ID_2059;Application Submission;22/01/2021 4:27;New York;Product Manager;91746;Full-Time;Product Management;Junior
ID_2059;Candidate Screening;23/01/2021 23:24;New York;Product Manager;91746;Full-Time;Product Management;Junior
ID_2059;Interview Process;28/01/2021 17:17;New York;Product Manager;91746;Full-Time;Product Management;Junior
ID_2059;Job Offer Extended;12/02/2021 23:28;New York;Product Manager;91746;Full-Time;Product Management;Junior
ID_2059;Job Offer Accepted;14/02/2021 23:18;New York;Product Manager;91746;Full-Time;Product Management;Junior
ID_2059;Onboarding Initiated;17/02/2021 12:05;New York;Product Manager;91746;Full-Time;Product Management;Junior
ID_2059;Initial Training Program;27/02/2021 2:32;New York;Product Manager;91746;Full-Time;Product Management;Junior
ID_2059;Completion of Onboarding;28/02/2021 2:32;New York;Product Manager;91746;Full-Time;Product Management;Junior
ID_2059;Performance Evaluation;21/05/2022 22:45;New York;Product Manager;91746;Full-Time;Product Management;Junior
ID_2059;Learning and Development Program;05/06/2022 8:41;New York;Product Manager;91746;Full-Time;Product Management;Junior
ID_2059;Annual Performance Review;03/09/2022 8:25;New York;Product Manager;91746;Full-Time;Product Management;Junior
ID_2059;Offboarding/Retirement;12/09/2022 10:41;New York;Product Manager;91746;Full-Time;Product Management;Junior
ID_2060;Job Posting;23/11/2021 15:37;San Francisco;Software Engineer;118855;Full-Time;Engineering;Mid-level
ID_2060;Application Submission;29/11/2021 1:09;San Francisco;Software Engineer;118855;Full-Time;Engineering;Mid-level
ID_2060;Candidate Screening;29/11/2021 18:06;San Francisco;Software Engineer;118855;Full-Time;Engineering;Mid-level
ID_2060;Interview Process;07/12/2021 11:53;San Francisco;Software Engineer;118855;Full-Time;Engineering;Mid-level
ID_2060;Job Offer Extended;21/12/2021 0:31;San Francisco;Software Engineer;118855;Full-Time;Engineering;Mid-level
ID_2060;Job Offer Accepted;24/12/2021 5:36;San Francisco;Software Engineer;118855;Full-Time;Engineering;Mid-level
ID_2060;Onboarding Initiated;27/12/2021 13:21;San Francisco;Software Engineer;118855;Full-Time;Engineering;Mid-level
ID_2060;Initial Training Program;04/01/2022 20:50;San Francisco;Software Engineer;118855;Full-Time;Engineering;Mid-level
ID_2060;Completion of Onboarding;05/01/2022 20:50;San Francisco;Software Engineer;118855;Full-Time;Engineering;Mid-level
ID_2060;Performance Evaluation;26/10/2023 3:51;San Francisco;Software Engineer;118855;Full-Time;Engineering;Mid-level
ID_2060;Learning and Development Program;05/11/2023 3:48;San Francisco;Software Engineer;118855;Full-Time;Engineering;Mid-level
ID_2060;Annual Performance Review;21/12/2023 16:13;San Francisco;Software Engineer;118855;Full-Time;Engineering;Mid-level
ID_2060;Offboarding/Retirement;01/01/2024 13:59;San Francisco;Software Engineer;118855;Full-Time;Engineering;Mid-level
ID_2061;Job Posting;16/03/2021 13:51;San Francisco;Software Engineer;146787;Full-Time;Engineering;Senior
ID_2061;Application Submission;19/03/2021 14:08;San Francisco;Software Engineer;146787;Full-Time;Engineering;Senior
ID_2061;Candidate Screening;19/03/2021 14:33;San Francisco;Software Engineer;146787;Full-Time;Engineering;Senior
ID_2061;Interview Process;26/03/2021 22:06;San Francisco;Software Engineer;146787;Full-Time;Engineering;Senior
ID_2061;Job Offer Extended;03/04/2021 1:07;San Francisco;Software Engineer;146787;Full-Time;Engineering;Senior
ID_2061;Job Offer Accepted;05/04/2021 2:36;San Francisco;Software Engineer;146787;Full-Time;Engineering;Senior
ID_2061;Onboarding Initiated;08/04/2021 8:57;San Francisco;Software Engineer;146787;Full-Time;Engineering;Senior
ID_2061;Completion of Onboarding;14/04/2021 7:24;San Francisco;Software Engineer;146787;Full-Time;Engineering;Senior
ID_2061;Grievance Raised by Employee;09/11/2021 21:11;San Francisco;Software Engineer;146787;Full-Time;Engineering;Senior
ID_2061;Grievance Unresolved;18/11/2021 0:53;San Francisco;Software Engineer;146787;Full-Time;Engineering;Senior
ID_2061;Early Termination;19/11/2021 0:53;San Francisco;Software Engineer;146787;Full-Time;Engineering;Senior
ID_2061;Exit Interview;25/11/2021 5:21;San Francisco;Software Engineer;146787;Full-Time;Engineering;Senior
ID_2061;Final Settlement;28/11/2021 2:00;San Francisco;Software Engineer;146787;Full-Time;Engineering;Senior
ID_2061;Offboarding/Retirement;10/12/2021 19:57;San Francisco;Software Engineer;146787;Full-Time;Engineering;Senior
ID_2062;Job Posting;19/07/2021 13:32;Berlin;Software Engineer;88898;Full-Time;Engineering;Junior
ID_2062;Application Submission;26/07/2021 15:46;Berlin;Software Engineer;88898;Full-Time;Engineering;Junior
ID_2062;Candidate Screening;29/07/2021 12:05;Berlin;Software Engineer;88898;Full-Time;Engineering;Junior
ID_2062;Interview Process;03/08/2021 4:44;Berlin;Software Engineer;88898;Full-Time;Engineering;Junior
ID_2062;Job Offer Extended;31/08/2021 20:14;Berlin;Software Engineer;88898;Full-Time;Engineering;Junior
ID_2062;Job Offer Accepted;10/09/2021 0:50;Berlin;Software Engineer;88898;Full-Time;Engineering;Junior
ID_2062;Onboarding Initiated;17/09/2021 15:25;Berlin;Software Engineer;88898;Full-Time;Engineering;Junior
ID_2062;Completion of Onboarding;21/09/2021 11:29;Berlin;Software Engineer;88898;Full-Time;Engineering;Junior
ID_2062;Performance Evaluation;07/01/2023 15:14;Berlin;Software Engineer;88898;Full-Time;Engineering;Junior
ID_2062;Performance Improvement Plan Initiated;21/01/2023 22:10;Berlin;Software Engineer;88898;Full-Time;Engineering;Junior
ID_2062;Follow-up Evaluation;17/03/2023 23:31;Berlin;Software Engineer;88898;Full-Time;Engineering;Junior
ID_2062;Annual Performance Review;02/04/2023 14:56;Berlin;Software Engineer;88898;Full-Time;Engineering;Junior
ID_2062;Offboarding/Retirement;14/04/2023 23:14;Berlin;Software Engineer;88898;Full-Time;Engineering;Junior
ID_2063;Job Posting;27/10/2021 3:28;New York;QA Engineer;93577;Full-Time;Quality Assurance;Mid-level
ID_2063;Application Submission;03/11/2021 7:32;New York;QA Engineer;93577;Full-Time;Quality Assurance;Mid-level
ID_2063;Candidate Screening;03/11/2021 15:16;New York;QA Engineer;93577;Full-Time;Quality Assurance;Mid-level
ID_2063;Interview Process;07/11/2021 12:47;New York;QA Engineer;93577;Full-Time;Quality Assurance;Mid-level
ID_2063;Job Offer Extended;19/11/2021 13:00;New York;QA Engineer;93577;Full-Time;Quality Assurance;Mid-level
ID_2063;Job Offer Accepted;23/11/2021 11:35;New York;QA Engineer;93577;Full-Time;Quality Assurance;Mid-level
ID_2063;Onboarding Initiated;24/11/2021 22:16;New York;QA Engineer;93577;Full-Time;Quality Assurance;Mid-level
ID_2063;Completion of Onboarding;05/12/2021 2:32;New York;QA Engineer;93577;Full-Time;Quality Assurance;Mid-level
ID_2063;Performance Evaluation;19/01/2023 2:06;New York;QA Engineer;93577;Full-Time;Quality Assurance;Mid-level
ID_2063;Performance Improvement Plan Initiated;29/01/2023 12:10;New York;QA Engineer;93577;Full-Time;Quality Assurance;Mid-level
ID_2063;Follow-up Evaluation;27/03/2023 20:50;New York;QA Engineer;93577;Full-Time;Quality Assurance;Mid-level
ID_2063;Annual Performance Review;09/04/2023 5:35;New York;QA Engineer;93577;Full-Time;Quality Assurance;Mid-level
ID_2063;Offboarding/Retirement;20/04/2023 13:53;New York;QA Engineer;93577;Full-Time;Quality Assurance;Mid-level
ID_2064;Job Posting;13/01/2021 12:08;New York;Software Engineer;131412;Freelance;Engineering;Senior
ID_2064;Application Submission;18/01/2021 2:43;New York;Software Engineer;131412;Freelance;Engineering;Senior
ID_2064;Candidate Screening;19/01/2021 4:01;New York;Software Engineer;131412;Freelance;Engineering;Senior
ID_2064;Interview Process;26/01/2021 15:32;New York;Software Engineer;131412;Freelance;Engineering;Senior
ID_2064;Job Offer Extended;10/02/2021 13:40;New York;Software Engineer;131412;Freelance;Engineering;Senior
ID_2064;Job Offer Accepted;12/02/2021 16:07;New York;Software Engineer;131412;Freelance;Engineering;Senior
ID_2064;Onboarding Initiated;17/02/2021 16:32;New York;Software Engineer;131412;Freelance;Engineering;Senior
ID_2064;Completion of Onboarding;25/02/2021 4:23;New York;Software Engineer;131412;Freelance;Engineering;Senior
ID_2064;Performance Evaluation;04/10/2022 0:21;New York;Software Engineer;131412;Freelance;Engineering;Senior
ID_2064;Promotion/Salary Adjustment;17/10/2022 17:29;New York;Software Engineer;131412;Freelance;Engineering;Senior
ID_2064;Learning and Development Program;27/10/2022 5:52;New York;Software Engineer;131412;Freelance;Engineering;Senior
ID_2064;Annual Performance Review;16/12/2022 10:52;New York;Software Engineer;131412;Freelance;Engineering;Senior
ID_2064;Offboarding/Retirement;30/12/2022 0:16;New York;Software Engineer;131412;Freelance;Engineering;Senior
ID_2065;Job Posting;27/05/2021 12:56;London;QA Engineer;74655;Full-Time;Quality Assurance;Junior
ID_2065;Application Submission;02/06/2021 17:38;London;QA Engineer;74655;Full-Time;Quality Assurance;Junior
ID_2065;Candidate Screening;03/06/2021 8:09;London;QA Engineer;74655;Full-Time;Quality Assurance;Junior
ID_2065;Interview Process;09/06/2021 9:40;London;QA Engineer;74655;Full-Time;Quality Assurance;Junior
ID_2065;Job Offer Extended;07/07/2021 18:56;London;QA Engineer;74655;Full-Time;Quality Assurance;Junior
ID_2065;Job Offer Accepted;16/07/2021 17:50;London;QA Engineer;74655;Full-Time;Quality Assurance;Junior
ID_2065;Onboarding Initiated;19/07/2021 5:53;London;QA Engineer;74655;Full-Time;Quality Assurance;Junior
ID_2065;Completion of Onboarding;25/07/2021 22:35;London;QA Engineer;74655;Full-Time;Quality Assurance;Junior
ID_2065;Performance Evaluation;04/05/2023 14:25;London;QA Engineer;74655;Full-Time;Quality Assurance;Junior
ID_2065;Promotion/Salary Adjustment;13/05/2023 20:43;London;QA Engineer;74655;Full-Time;Quality Assurance;Junior
ID_2065;Learning and Development Program;20/05/2023 15:46;London;QA Engineer;74655;Full-Time;Quality Assurance;Junior
ID_2065;Annual Performance Review;23/06/2023 8:07;London;QA Engineer;74655;Full-Time;Quality Assurance;Junior
ID_2065;Offboarding/Retirement;01/07/2023 5:49;London;QA Engineer;74655;Full-Time;Quality Assurance;Junior
ID_2066;Job Posting;18/03/2021 10:01;New York;Data Scientist;122034;Full-Time;Data Science;Mid-level
ID_2066;Application Submission;26/03/2021 3:37;New York;Data Scientist;122034;Full-Time;Data Science;Mid-level
ID_2066;Candidate Screening;28/03/2021 10:28;New York;Data Scientist;122034;Full-Time;Data Science;Mid-level
ID_2066;Interview Process;01/04/2021 22:58;New York;Data Scientist;122034;Full-Time;Data Science;Mid-level
ID_2066;Job Offer Extended;13/04/2021 19:08;New York;Data Scientist;122034;Full-Time;Data Science;Mid-level
ID_2066;Job Offer Accepted;17/04/2021 14:58;New York;Data Scientist;122034;Full-Time;Data Science;Mid-level
ID_2066;Onboarding Initiated;25/04/2021 6:53;New York;Data Scientist;122034;Full-Time;Data Science;Mid-level
ID_2066;Completion of Onboarding;30/04/2021 18:02;New York;Data Scientist;122034;Full-Time;Data Science;Mid-level
ID_2066;Early Termination;09/04/2022 17:09;New York;Data Scientist;122034;Full-Time;Data Science;Mid-level
ID_2066;Exit Interview;17/04/2022 10:35;New York;Data Scientist;122034;Full-Time;Data Science;Mid-level
ID_2066;Final Settlement;20/04/2022 11:28;New York;Data Scientist;122034;Full-Time;Data Science;Mid-level
ID_2066;Offboarding/Retirement;28/04/2022 9:02;New York;Data Scientist;122034;Full-Time;Data Science;Mid-level
ID_2067;Job Posting;30/06/2021 8:15;New York;Product Manager;97813;Full-Time;Product Management;Junior
ID_2067;Application Submission;03/07/2021 10:57;New York;Product Manager;97813;Full-Time;Product Management;Junior
ID_2067;Candidate Screening;03/07/2021 22:50;New York;Product Manager;97813;Full-Time;Product Management;Junior
ID_2067;Interview Process;08/07/2021 19:23;New York;Product Manager;97813;Full-Time;Product Management;Junior
ID_2067;Job Offer Extended;17/07/2021 18:49;New York;Product Manager;97813;Full-Time;Product Management;Junior
ID_2067;Job Offer Accepted;20/07/2021 6:34;New York;Product Manager;97813;Full-Time;Product Management;Junior
ID_2067;Onboarding Initiated;26/07/2021 12:41;New York;Product Manager;97813;Full-Time;Product Management;Junior
ID_2067;Completion of Onboarding;02/08/2021 6:54;New York;Product Manager;97813;Full-Time;Product Management;Junior
ID_2067;Early Termination;22/01/2023 23:29;New York;Product Manager;97813;Full-Time;Product Management;Junior
ID_2067;Exit Interview;27/01/2023 6:19;New York;Product Manager;97813;Full-Time;Product Management;Junior
ID_2067;Final Settlement;30/01/2023 0:41;New York;Product Manager;97813;Full-Time;Product Management;Junior
ID_2067;Offboarding/Retirement;08/02/2023 7:32;New York;Product Manager;97813;Full-Time;Product Management;Junior
ID_2068;Job Posting;05/06/2021 12:43;New York;Software Engineer;82555;Full-Time;Engineering;Junior
ID_2068;Application Submission;09/06/2021 10:50;New York;Software Engineer;82555;Full-Time;Engineering;Junior
ID_2068;Candidate Screening;11/06/2021 21:50;New York;Software Engineer;82555;Full-Time;Engineering;Junior
ID_2068;Interview Process;18/06/2021 20:08;New York;Software Engineer;82555;Full-Time;Engineering;Junior
ID_2068;Job Offer Extended;26/06/2021 18:00;New York;Software Engineer;82555;Full-Time;Engineering;Junior
ID_2068;Job Offer Accepted;28/06/2021 0:01;New York;Software Engineer;82555;Full-Time;Engineering;Junior
ID_2068;Onboarding Initiated;29/06/2021 22:51;New York;Software Engineer;82555;Full-Time;Engineering;Junior
ID_2068;Completion of Onboarding;06/07/2021 22:06;New York;Software Engineer;82555;Full-Time;Engineering;Junior
